Genetic Algorithm Run Parameters and Results
Run directory: Results\GA_20251122_202922
  166, -10.000000, -37.000000
  167, -10.000000, -37.000000
  168, -10.000000, -37.000000
  169, -10.000000, -37.000000
  170, -10.000000, -37.000000
  171, -2.800000, -42.000000
  172, -2.800000, -42.000000
  173, -2.800000, -42.000000
  174, -2.800000, -42.000000
  175, -2.800000, -42.000000
  176, -2.800000, -42.000000
  177, -2.800000, -42.000000
  178, -2.800000, -42.000000
  179, -2.800000, -42.000000
  180, -2.800000, -42.000000
  181, -2.800000, -42.000000
  182, -2.800000, -42.000000
  183, -2.800000, -42.000000
  184, -2.800000, -42.000000
  185, -2.800000, -42.000000
  186, -2.800000, -42.000000
  187, 0.600000, -37.000000
  188, 0.600000, -37.000000
  189, 0.600000, -37.000000
  190, 0.600000, -37.000000
  191, 0.600000, -37.000000
  192, 0.600000, -37.000000
  193, 0.600000, -37.000000
  194, 1.200000, -37.000000
  195, 1.200000, -37.000000
  196, 1.200000, -37.000000
  197, 1.200000, -37.000000
  198, 1.800000, -37.000000
  199, 2.000000, -37.000000
