generation,best_fitness,run_id,experiment
99,214.4711399932563,Simultaneous_Proposed_trial_0,phase2_ablation
0,7.473684210526315,Simultaneous_Proposed_trial_1,phase2_ablation
1,75.84051324051323,Simultaneous_Proposed_trial_1,phase2_ablation
2,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
3,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
4,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
5,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
6,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
7,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
8,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
9,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
10,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
11,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
12,127.73913043478261,Simultaneous_Proposed_trial_1,phase2_ablation
13,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
14,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
15,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
16,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
17,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
18,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
19,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
20,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
21,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
22,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
23,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
24,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
25,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
26,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
27,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
28,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
29,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
30,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
31,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
32,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
33,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
34,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
35,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
36,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
37,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
38,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
39,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
40,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
41,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
42,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
43,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
44,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
45,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
46,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
47,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
48,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
49,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
50,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
51,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
52,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
53,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
54,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
55,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
56,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
57,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
58,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
59,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
60,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
61,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
62,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
63,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
64,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
65,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
66,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
67,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
68,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
69,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
70,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
71,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
72,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
73,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
74,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
75,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
76,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
77,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
78,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
79,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
80,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
81,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
82,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
83,201.08308157099697,Simultaneous_Proposed_trial_1,phase2_ablation
84,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
85,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
86,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
87,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
88,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
89,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
90,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
91,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
92,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
93,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
94,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
95,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
96,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
97,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
98,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
99,205.88993710691824,Simultaneous_Proposed_trial_1,phase2_ablation
0,11.997175141242934,Simultaneous_Proposed_trial_2,phase2_ablation
1,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
2,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
3,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
4,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
5,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
6,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
7,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
8,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
9,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
10,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
11,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
12,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
13,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
14,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
15,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
16,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
17,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
18,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
19,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
20,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
21,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
22,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
23,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
24,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
25,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
26,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
27,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
28,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
29,106.21641326575977,Simultaneous_Proposed_trial_2,phase2_ablation
30,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
31,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
32,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
33,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
34,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
35,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
36,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
37,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
38,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
39,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
40,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
41,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
42,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
43,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
44,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
45,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
46,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
47,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
48,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
49,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
50,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
51,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
52,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
53,113.21413043478262,Simultaneous_Proposed_trial_2,phase2_ablation
54,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
55,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
56,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
57,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
58,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
59,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
60,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
61,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
62,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
63,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
64,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
65,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
66,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
67,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
68,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
69,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
70,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
71,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
72,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
73,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
74,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
75,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
76,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
77,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
78,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
79,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
80,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
81,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
82,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
83,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
84,115.28867819297268,Simultaneous_Proposed_trial_2,phase2_ablation
85,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
86,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
87,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
88,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
89,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
90,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
91,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
92,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
93,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
94,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
95,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
96,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
97,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
98,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
99,115.78986253255013,Simultaneous_Proposed_trial_2,phase2_ablation
0,78.9572192513369,Simultaneous_Proposed_trial_3,phase2_ablation
1,78.9572192513369,Simultaneous_Proposed_trial_3,phase2_ablation
2,78.9572192513369,Simultaneous_Proposed_trial_3,phase2_ablation
3,79.16504223521768,Simultaneous_Proposed_trial_3,phase2_ablation
4,79.16504223521768,Simultaneous_Proposed_trial_3,phase2_ablation
5,82.39862943792374,Simultaneous_Proposed_trial_3,phase2_ablation
6,82.39862943792374,Simultaneous_Proposed_trial_3,phase2_ablation
7,82.39862943792374,Simultaneous_Proposed_trial_3,phase2_ablation
8,99.04545454545455,Simultaneous_Proposed_trial_3,phase2_ablation
9,99.04545454545455,Simultaneous_Proposed_trial_3,phase2_ablation
10,99.04545454545455,Simultaneous_Proposed_trial_3,phase2_ablation
11,99.04545454545455,Simultaneous_Proposed_trial_3,phase2_ablation
12,99.04545454545455,Simultaneous_Proposed_trial_3,phase2_ablation
13,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
14,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
15,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
16,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
17,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
18,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
19,107.47674418604652,Simultaneous_Proposed_trial_3,phase2_ablation
20,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
21,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
22,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
23,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
24,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
25,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
26,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
27,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
28,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
29,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
30,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
31,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
32,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
33,118.07228915662651,Simultaneous_Proposed_trial_3,phase2_ablation
34,118.86154062907259,Simultaneous_Proposed_trial_3,phase2_ablation
35,118.86154062907259,Simultaneous_Proposed_trial_3,phase2_ablation
36,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
37,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
38,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
39,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
40,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
41,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
42,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
43,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
44,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
45,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
46,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
47,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
48,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
49,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
50,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
51,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
52,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
53,167.15485630761793,Simultaneous_Proposed_trial_3,phase2_ablation
54,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
55,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
56,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
57,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
58,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
59,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
60,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
61,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
62,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
63,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
64,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
65,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
66,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
67,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
68,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
69,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
70,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
71,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
72,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
73,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
74,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
75,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
76,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
77,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
78,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
79,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
80,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
81,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
82,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
83,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
84,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
85,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
86,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
87,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
88,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
89,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
90,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
91,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
92,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
93,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
94,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
95,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
96,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
97,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
98,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
99,169.80200125078176,Simultaneous_Proposed_trial_3,phase2_ablation
0,-7.439560439560438,Simultaneous_Proposed_trial_4,phase2_ablation
1,-7.439560439560438,Simultaneous_Proposed_trial_4,phase2_ablation
2,50.885542168674704,Simultaneous_Proposed_trial_4,phase2_ablation
3,50.885542168674704,Simultaneous_Proposed_trial_4,phase2_ablation
4,88.78937235271466,Simultaneous_Proposed_trial_4,phase2_ablation
5,88.78937235271466,Simultaneous_Proposed_trial_4,phase2_ablation
6,88.78937235271466,Simultaneous_Proposed_trial_4,phase2_ablation
7,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
8,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
9,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
10,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
11,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
12,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
13,99.11763932702418,Simultaneous_Proposed_trial_4,phase2_ablation
14,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
15,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
16,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
17,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
18,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
19,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
20,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
21,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
22,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
23,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
24,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
25,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
26,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
27,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
28,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
29,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
30,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
31,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
32,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
33,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
34,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
35,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
36,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
37,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
38,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
39,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
40,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
41,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
42,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
43,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
44,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
45,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
46,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
47,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
48,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
49,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
50,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
51,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
52,128.35722682489924,Simultaneous_Proposed_trial_4,phase2_ablation
53,128.86084142394822,Simultaneous_Proposed_trial_4,phase2_ablation
54,128.86084142394822,Simultaneous_Proposed_trial_4,phase2_ablation
55,128.86084142394822,Simultaneous_Proposed_trial_4,phase2_ablation
56,128.86084142394822,Simultaneous_Proposed_trial_4,phase2_ablation
57,128.86084142394822,Simultaneous_Proposed_trial_4,phase2_ablation
58,128.86084142394822,Simultaneous_Proposed_trial_4,phase2_ablation
59,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
60,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
61,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
62,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
63,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
64,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
65,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
66,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
67,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
68,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
69,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
70,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
71,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
72,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
73,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
74,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
75,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
76,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
77,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
78,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
79,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
80,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
81,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
82,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
83,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
84,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
85,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
86,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
87,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
88,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
89,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
90,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
91,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
92,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
93,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
94,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
95,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
96,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
97,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
98,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
